"No.","Time","Source","Destination","Protocol","Length","Info"
"723","2019-03-08 12:06:03","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=276/5121, ttl=128 (request in 722)"
"724","2019-03-08 12:06:04","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=277/5377, ttl=64 (reply in 725)"
"725","2019-03-08 12:06:04","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=277/5377, ttl=128 (request in 724)"
"726","2019-03-08 12:06:05","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=278/5633, ttl=64 (reply in 727)"
"727","2019-03-08 12:06:05","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=278/5633, ttl=128 (request in 726)"
"728","2019-03-08 12:06:06","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=279/5889, ttl=64 (reply in 729)"
"729","2019-03-08 12:06:06","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=279/5889, ttl=128 (request in 728)"
"730","2019-03-08 12:06:07","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=280/6145, ttl=64 (reply in 731)"
"731","2019-03-08 12:06:07","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=280/6145, ttl=128 (request in 730)"
"732","2019-03-08 12:06:08","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=281/6401, ttl=64 (reply in 733)"
"733","2019-03-08 12:06:08","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=281/6401, ttl=128 (request in 732)"
"734","2019-03-08 12:06:09","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=282/6657, ttl=64 (reply in 735)"
"735","2019-03-08 12:06:09","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=282/6657, ttl=128 (request in 734)"
"736","2019-03-08 12:06:10","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=283/6913, ttl=64 (reply in 737)"
"737","2019-03-08 12:06:10","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=283/6913, ttl=128 (request in 736)"
"738","2019-03-08 12:06:11","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=284/7169, ttl=64 (reply in 739)"
"739","2019-03-08 12:06:11","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=284/7169, ttl=128 (request in 738)"
"740","2019-03-08 12:06:11","fe80::cd84:820:10ff:fab3","ff02::1:3","LLMNR","84","Standard query 0x5601 A wpad"
"741","2019-03-08 12:06:11","192.168.141.1","224.0.0.252","LLMNR","64","Standard query 0x5601 A wpad"
"742","2019-03-08 12:06:12","fe80::cd84:820:10ff:fab3","ff02::1:3","LLMNR","84","Standard query 0x5601 A wpad"
"743","2019-03-08 12:06:12","192.168.141.1","224.0.0.252","LLMNR","64","Standard query 0x5601 A wpad"
"744","2019-03-08 12:06:12","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=285/7425, ttl=64 (reply in 745)"
"745","2019-03-08 12:06:12","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=285/7425, ttl=128 (request in 744)"
"746","2019-03-08 12:06:13","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=286/7681, ttl=64 (reply in 747)"
"747","2019-03-08 12:06:13","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=286/7681, ttl=128 (request in 746)"
"748","2019-03-08 12:06:14","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=287/7937, ttl=64 (reply in 749)"
"749","2019-03-08 12:06:14","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=287/7937, ttl=128 (request in 748)"
"750","2019-03-08 12:06:15","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=288/8193, ttl=64 (reply in 751)"
"751","2019-03-08 12:06:15","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=288/8193, ttl=128 (request in 750)"
"752","2019-03-08 12:06:16","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=289/8449, ttl=64 (reply in 753)"
"753","2019-03-08 12:06:16","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=289/8449, ttl=128 (request in 752)"
"754","2019-03-08 12:06:17","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=290/8705, ttl=64 (reply in 755)"
"755","2019-03-08 12:06:17","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=290/8705, ttl=128 (request in 754)"
"756","2019-03-08 12:06:18","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=291/8961, ttl=64 (reply in 757)"
"757","2019-03-08 12:06:18","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=291/8961, ttl=128 (request in 756)"
"758","2019-03-08 12:06:19","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=292/9217, ttl=64 (reply in 759)"
"759","2019-03-08 12:06:19","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=292/9217, ttl=128 (request in 758)"
"760","2019-03-08 12:06:19","192.168.141.131","209.58.185.100","NTP","90","NTP Version 4, client"
"761","2019-03-08 12:06:19","209.58.185.100","192.168.141.131","NTP","90","NTP Version 4, server"
"762","2019-03-08 12:06:20","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=293/9473, ttl=64 (reply in 763)"
"763","2019-03-08 12:06:20","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=293/9473, ttl=128 (request in 762)"
"764","2019-03-08 12:06:21","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=294/9729, ttl=64 (reply in 765)"
"765","2019-03-08 12:06:21","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=294/9729, ttl=128 (request in 764)"
"766","2019-03-08 12:06:22","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=295/9985, ttl=64 (reply in 767)"
"767","2019-03-08 12:06:22","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=295/9985, ttl=128 (request in 766)"
"768","2019-03-08 12:06:23","Vmware_da:60:a4","Vmware_eb:e5:49","ARP","60","Who has 192.168.141.2? Tell 192.168.141.131"
"769","2019-03-08 12:06:23","Vmware_eb:e5:49","Vmware_da:60:a4","ARP","42","192.168.141.2 is at 00:50:56:eb:e5:49"
"770","2019-03-08 12:06:23","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=296/10241, ttl=64 (reply in 771)"
"771","2019-03-08 12:06:23","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=296/10241, ttl=128 (request in 770)"
"772","2019-03-08 12:06:24","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=297/10497, ttl=64 (reply in 773)"
"773","2019-03-08 12:06:24","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=297/10497, ttl=128 (request in 772)"
"774","2019-03-08 12:06:25","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=298/10753, ttl=64 (reply in 775)"
"775","2019-03-08 12:06:25","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=298/10753, ttl=128 (request in 774)"
"776","2019-03-08 12:06:26","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=299/11009, ttl=64 (reply in 777)"
"777","2019-03-08 12:06:26","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=299/11009, ttl=128 (request in 776)"
"778","2019-03-08 12:06:27","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=300/11265, ttl=64 (reply in 779)"
"779","2019-03-08 12:06:27","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=300/11265, ttl=128 (request in 778)"
"780","2019-03-08 12:06:28","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=301/11521, ttl=64 (reply in 781)"
"781","2019-03-08 12:06:28","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=301/11521, ttl=128 (request in 780)"
"782","2019-03-08 12:06:29","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=302/11777, ttl=64 (reply in 783)"
"783","2019-03-08 12:06:29","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=302/11777, ttl=128 (request in 782)"
"784","2019-03-08 12:06:30","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=303/12033, ttl=64 (reply in 785)"
"785","2019-03-08 12:06:30","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=303/12033, ttl=128 (request in 784)"
"786","2019-03-08 12:06:31","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=304/12289, ttl=64 (reply in 787)"
"787","2019-03-08 12:06:31","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=304/12289, ttl=128 (request in 786)"
"788","2019-03-08 12:06:32","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=305/12545, ttl=64 (reply in 789)"
"789","2019-03-08 12:06:32","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=305/12545, ttl=128 (request in 788)"
"790","2019-03-08 12:06:33","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=306/12801, ttl=64 (reply in 791)"
"791","2019-03-08 12:06:33","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=306/12801, ttl=128 (request in 790)"
"792","2019-03-08 12:06:34","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=307/13057, ttl=64 (reply in 793)"
"793","2019-03-08 12:06:34","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=307/13057, ttl=128 (request in 792)"
"794","2019-03-08 12:06:35","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=308/13313, ttl=64 (reply in 795)"
"795","2019-03-08 12:06:35","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=308/13313, ttl=128 (request in 794)"
"796","2019-03-08 12:06:36","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=309/13569, ttl=64 (reply in 797)"
"797","2019-03-08 12:06:36","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=309/13569, ttl=128 (request in 796)"
"798","2019-03-08 12:06:37","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=310/13825, ttl=64 (reply in 799)"
"799","2019-03-08 12:06:37","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=310/13825, ttl=128 (request in 798)"
"800","2019-03-08 12:06:39","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=311/14081, ttl=64 (reply in 801)"
"801","2019-03-08 12:06:39","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=311/14081, ttl=128 (request in 800)"
"802","2019-03-08 12:06:40","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=312/14337, ttl=64 (reply in 803)"
"803","2019-03-08 12:06:40","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=312/14337, ttl=128 (request in 802)"
"804","2019-03-08 12:06:41","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=313/14593, ttl=64 (reply in 805)"
"805","2019-03-08 12:06:41","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=313/14593, ttl=128 (request in 804)"
"806","2019-03-08 12:06:42","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=314/14849, ttl=64 (reply in 807)"
"807","2019-03-08 12:06:42","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=314/14849, ttl=128 (request in 806)"
"808","2019-03-08 12:06:43","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=315/15105, ttl=64 (reply in 809)"
"809","2019-03-08 12:06:43","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=315/15105, ttl=128 (request in 808)"
"810","2019-03-08 12:06:44","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=316/15361, ttl=64 (reply in 811)"
"811","2019-03-08 12:06:44","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=316/15361, ttl=128 (request in 810)"
"812","2019-03-08 12:06:45","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=317/15617, ttl=64 (reply in 813)"
"813","2019-03-08 12:06:45","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=317/15617, ttl=128 (request in 812)"
"814","2019-03-08 12:06:46","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=318/15873, ttl=64 (reply in 815)"
"815","2019-03-08 12:06:46","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=318/15873, ttl=128 (request in 814)"
"816","2019-03-08 12:06:46","Vmware_da:60:a4","Vmware_eb:e5:49","ARP","60","Who has 192.168.141.2? Tell 192.168.141.131"
"817","2019-03-08 12:06:46","Vmware_eb:e5:49","Vmware_da:60:a4","ARP","42","192.168.141.2 is at 00:50:56:eb:e5:49"
"818","2019-03-08 12:06:47","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=319/16129, ttl=64 (reply in 819)"
"819","2019-03-08 12:06:47","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=319/16129, ttl=128 (request in 818)"
"820","2019-03-08 12:06:48","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=320/16385, ttl=64 (reply in 821)"
"821","2019-03-08 12:06:48","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=320/16385, ttl=128 (request in 820)"
"822","2019-03-08 12:06:49","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=321/16641, ttl=64 (reply in 823)"
"823","2019-03-08 12:06:49","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=321/16641, ttl=128 (request in 822)"
"824","2019-03-08 12:06:50","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=322/16897, ttl=64 (reply in 825)"
"825","2019-03-08 12:06:50","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=322/16897, ttl=128 (request in 824)"
"826","2019-03-08 12:06:51","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=323/17153, ttl=64 (reply in 827)"
"827","2019-03-08 12:06:51","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=323/17153, ttl=128 (request in 826)"
"828","2019-03-08 12:06:52","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=324/17409, ttl=64 (reply in 829)"
"829","2019-03-08 12:06:52","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=324/17409, ttl=128 (request in 828)"
"830","2019-03-08 12:06:53","192.168.141.131","192.168.141.2","DNS","84","Standard query 0xbb98 A detectportal.firefox.com"
"831","2019-03-08 12:06:53","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=325/17665, ttl=64 (reply in 833)"
"832","2019-03-08 12:06:53","192.168.141.131","192.168.141.2","DNS","84","Standard query 0x95b6 AAAA detectportal.firefox.com"
"833","2019-03-08 12:06:53","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=325/17665, ttl=128 (request in 831)"
"834","2019-03-08 12:06:53","192.168.141.2","192.168.141.131","DNS","242","Standard query response 0xbb98 A detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME detectportal.firefox.com-v2.edgesuite.net CNAME a1089.dscd.akamai.net A 180.149.59.161 A 180.149.59.152"
"835","2019-03-08 12:06:53","192.168.141.2","192.168.141.131","DNS","266","Standard query response 0x95b6 AAAA detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME detectportal.firefox.com-v2.edgesuite.net CNAME a1089.dscd.akamai.net AAAA 2405:8a00:17:1::b495:3d99 AAAA 2405:8a00:17:1::b495:3d88"
"836","2019-03-08 12:06:53","192.168.141.131","180.149.59.161","TCP","74","33544  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1009919072 TSecr=0 WS=128"
"837","2019-03-08 12:06:53","180.149.59.161","192.168.141.131","TCP","58","80  >  33544 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"838","2019-03-08 12:06:53","192.168.141.131","180.149.59.161","TCP","60","33544  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"839","2019-03-08 12:06:53","192.168.141.131","180.149.59.161","HTTP","342","GET /success.txt HTTP/1.1 "
"840","2019-03-08 12:06:53","180.149.59.161","192.168.141.131","TCP","54","80  >  33544 [ACK] Seq=1 Ack=289 Win=64240 Len=0"
"841","2019-03-08 12:06:53","180.149.59.161","192.168.141.131","HTTP","438","HTTP/1.1 200 OK  (text/plain)"
"842","2019-03-08 12:06:53","192.168.141.131","180.149.59.161","TCP","60","33544  >  80 [ACK] Seq=289 Ack=385 Win=30016 Len=0"
"843","2019-03-08 12:06:54","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=326/17921, ttl=64 (reply in 844)"
"844","2019-03-08 12:06:54","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=326/17921, ttl=128 (request in 843)"
"845","2019-03-08 12:06:55","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=327/18177, ttl=64 (reply in 846)"
"846","2019-03-08 12:06:55","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=327/18177, ttl=128 (request in 845)"
"847","2019-03-08 12:06:56","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=328/18433, ttl=64 (reply in 848)"
"848","2019-03-08 12:06:56","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=328/18433, ttl=128 (request in 847)"
"849","2019-03-08 12:06:57","192.168.141.131","192.168.141.2","DNS","86","Standard query 0x3f29 A tiles.services.mozilla.com"
"850","2019-03-08 12:06:57","192.168.141.131","192.168.141.2","DNS","86","Standard query 0xf334 AAAA tiles.services.mozilla.com"
"851","2019-03-08 12:06:57","192.168.141.2","192.168.141.131","DNS","194","Standard query response 0xf334 AAAA tiles.services.mozilla.com CNAME tiles.r53-2.services.mozilla.com SOA ns-1507.awsdns-60.org"
"852","2019-03-08 12:06:57","192.168.141.2","192.168.141.131","DNS","240","Standard query response 0x3f29 A tiles.services.mozilla.com CNAME tiles.r53-2.services.mozilla.com A 34.208.103.195 A 52.41.78.152 A 52.35.223.132 A 34.208.7.98 A 54.186.163.246 A 52.43.40.243 A 52.39.131.77 A 52.43.91.152"
"853","2019-03-08 12:06:57","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=329/18689, ttl=64 (reply in 854)"
"854","2019-03-08 12:06:57","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=329/18689, ttl=128 (request in 853)"
"855","2019-03-08 12:06:57","192.168.141.131","34.208.103.195","TCP","74","48888  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1109473953 TSecr=0 WS=128"
"856","2019-03-08 12:06:57","34.208.103.195","192.168.141.131","TCP","58","443  >  48888 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"857","2019-03-08 12:06:57","192.168.141.131","34.208.103.195","TCP","60","48888  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"858","2019-03-08 12:06:57","192.168.141.131","34.208.103.195","TLSv1.2","257","Client Hello"
"859","2019-03-08 12:06:57","34.208.103.195","192.168.141.131","TCP","54","443  >  48888 [ACK] Seq=1 Ack=204 Win=64240 Len=0"
"860","2019-03-08 12:06:58","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=330/18945, ttl=64 (reply in 861)"
"861","2019-03-08 12:06:58","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=330/18945, ttl=128 (request in 860)"
"862","2019-03-08 12:06:58","34.208.103.195","192.168.141.131","TLSv1.2","1452","Server Hello"
"863","2019-03-08 12:06:58","192.168.141.131","34.208.103.195","TCP","60","48888  >  443 [ACK] Seq=204 Ack=1399 Win=30756 Len=0"
"864","2019-03-08 12:06:58","34.208.103.195","192.168.141.131","TLSv1.2","989","Certificate, Server Hello Done"
"865","2019-03-08 12:06:58","192.168.141.131","34.208.103.195","TCP","60","48888  >  443 [ACK] Seq=204 Ack=2334 Win=33552 Len=0"
"866","2019-03-08 12:06:59","192.168.141.131","34.208.103.195","TLSv1.2","268","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"867","2019-03-08 12:06:59","34.208.103.195","192.168.141.131","TCP","54","443  >  48888 [ACK] Seq=2334 Ack=418 Win=64240 Len=0"
"868","2019-03-08 12:06:59","34.208.103.195","192.168.141.131","TLSv1.2","336","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"869","2019-03-08 12:06:59","192.168.141.131","34.208.103.195","TCP","60","48888  >  443 [ACK] Seq=418 Ack=2616 Win=36348 Len=0"
"870","2019-03-08 12:06:59","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=331/19201, ttl=64 (reply in 871)"
"871","2019-03-08 12:06:59","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=331/19201, ttl=128 (request in 870)"
"872","2019-03-08 12:07:00","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=332/19457, ttl=64 (reply in 873)"
"873","2019-03-08 12:07:00","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=332/19457, ttl=128 (request in 872)"
"874","2019-03-08 12:07:01","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=333/19713, ttl=64 (reply in 875)"
"875","2019-03-08 12:07:01","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=333/19713, ttl=128 (request in 874)"
"876","2019-03-08 12:07:02","192.168.141.131","34.208.103.195","TLSv1.2","107","Encrypted Alert"
"877","2019-03-08 12:07:02","34.208.103.195","192.168.141.131","TCP","54","443  >  48888 [ACK] Seq=2616 Ack=471 Win=64240 Len=0"
"878","2019-03-08 12:07:02","192.168.141.131","34.208.103.195","TCP","60","48888  >  443 [RST, ACK] Seq=471 Ack=2616 Win=36348 Len=0"
"879","2019-03-08 12:07:02","192.168.141.131","34.208.103.195","TCP","60","48888  >  443 [RST] Seq=471 Win=0 Len=0"
"880","2019-03-08 12:07:02","192.168.141.131","192.168.141.2","DNS","84","Standard query 0x0607 A detectportal.firefox.com"
"881","2019-03-08 12:07:02","192.168.141.131","192.168.141.2","DNS","84","Standard query 0x2212 AAAA detectportal.firefox.com"
"882","2019-03-08 12:07:02","192.168.141.131","180.149.59.161","HTTP","342","GET /success.txt HTTP/1.1 "
"883","2019-03-08 12:07:02","180.149.59.161","192.168.141.131","TCP","54","80  >  33544 [ACK] Seq=385 Ack=577 Win=64240 Len=0"
"884","2019-03-08 12:07:02","180.149.59.161","192.168.141.131","HTTP","438","HTTP/1.1 200 OK  (text/plain)"
"885","2019-03-08 12:07:02","192.168.141.131","180.149.59.161","TCP","60","33544  >  80 [ACK] Seq=577 Ack=769 Win=31088 Len=0"
"886","2019-03-08 12:07:02","192.168.141.2","192.168.141.131","DNS","242","Standard query response 0x0607 A detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME detectportal.firefox.com-v2.edgesuite.net CNAME a1089.dscd.akamai.net A 23.53.240.97 A 23.53.240.89"
"887","2019-03-08 12:07:02","192.168.141.2","192.168.141.131","DNS","266","Standard query response 0x2212 AAAA detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME detectportal.firefox.com-v2.edgesuite.net CNAME a1089.dscd.akamai.net AAAA 2405:8a00:17:1::b495:3d99 AAAA 2405:8a00:17:1::b495:3d88"
"888","2019-03-08 12:07:02","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=334/19969, ttl=64 (reply in 889)"
"889","2019-03-08 12:07:02","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=334/19969, ttl=128 (request in 888)"
"890","2019-03-08 12:07:02","192.168.141.131","192.168.141.2","DNS","84","Standard query 0x406c A detectportal.firefox.com"
"891","2019-03-08 12:07:02","192.168.141.131","192.168.141.2","DNS","84","Standard query 0x0a77 AAAA detectportal.firefox.com"
"892","2019-03-08 12:07:02","192.168.141.131","180.149.59.161","HTTP","342","GET /success.txt HTTP/1.1 "
"893","2019-03-08 12:07:02","180.149.59.161","192.168.141.131","TCP","54","80  >  33544 [ACK] Seq=769 Ack=865 Win=64240 Len=0"
"894","2019-03-08 12:07:02","180.149.59.161","192.168.141.131","HTTP","438","HTTP/1.1 200 OK  (text/plain)"
"895","2019-03-08 12:07:02","192.168.141.131","180.149.59.161","TCP","60","33544  >  80 [ACK] Seq=865 Ack=1153 Win=32160 Len=0"
"896","2019-03-08 12:07:03","192.168.141.2","192.168.141.131","DNS","266","Standard query response 0x0a77 AAAA detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME detectportal.firefox.com-v2.edgesuite.net CNAME a1089.dscd.akamai.net AAAA 2405:8a00:17:1::b495:3d88 AAAA 2405:8a00:17:1::b495:3d99"
"897","2019-03-08 12:07:03","192.168.141.2","192.168.141.131","DNS","242","Standard query response 0x406c A detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME detectportal.firefox.com-v2.edgesuite.net CNAME a1089.dscd.akamai.net A 23.56.101.11 A 23.56.101.19"
"898","2019-03-08 12:07:03","192.168.141.131","192.168.141.2","ICMP","242","Echo (ping) request  id=0x075d, seq=335/20225, ttl=64 (reply in 899)"
"899","2019-03-08 12:07:03","192.168.141.2","192.168.141.131","ICMP","242","Echo (ping) reply    id=0x075d, seq=335/20225, ttl=128 (request in 898)"
