"No.","Time","Source","Destination","Protocol","Length","Info"
"159","2018-04-15 01:13:23","204.79.197.200","10.4.14.101","TCP","60","80  >  49367 [ACK] Seq=1 Ack=2 Win=64239 Len=0"
"160","2018-04-15 01:13:23","72.21.81.200","10.4.14.101","TCP","60","443  >  49371 [FIN, PSH, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"161","2018-04-15 01:13:23","10.4.14.101","72.21.81.200","TCP","60","49371  >  443 [ACK] Seq=2 Ack=2 Win=64240 Len=0"
"162","2018-04-15 01:13:23","204.79.197.200","10.4.14.101","TCP","60","80  >  49368 [FIN, PSH, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"163","2018-04-15 01:13:23","204.79.197.200","10.4.14.101","TCP","60","80  >  49367 [RST, ACK] Seq=1 Ack=2 Win=64239 Len=0"
"164","2018-04-15 01:13:23","10.4.14.101","204.79.197.200","TCP","60","49368  >  80 [ACK] Seq=2 Ack=2 Win=63788 Len=0"
"165","2018-04-15 01:13:25","10.4.14.101","189.162.188.117","DNS","85","Standard query 0x0003 AAAA zonealarm.bit.localdomain"
"166","2018-04-15 01:13:27","10.4.14.101","189.162.188.117","DNS","73","Standard query 0x0004 A zonealarm.bit"
"167","2018-04-15 01:13:27","189.162.188.117","10.4.14.101","DNS","233","Standard query response 0x0004 A zonealarm.bit A 130.204.182.230 A 46.238.18.157 A 195.222.40.54 A 62.100.255.25 A 91.196.8.41 A 91.139.196.113 A 86.121.65.11 A 46.107.194.11 A 193.33.1.19 A 92.86.0.85"
"168","2018-04-15 01:13:27","10.4.14.101","189.162.188.117","DNS","73","Standard query 0x0005 AAAA zonealarm.bit"
"169","2018-04-15 01:13:29","10.4.14.101","130.204.182.230","TCP","66","49407  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"170","2018-04-15 01:13:29","130.204.182.230","10.4.14.101","TCP","60","80  >  49407 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"171","2018-04-15 01:13:29","10.4.14.101","130.204.182.230","TCP","60","49407  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"172","2018-04-15 01:13:29","10.4.14.101","130.204.182.230","HTTP","588","POST /ssey HTTP/1.1  (application/x-www-form-urlencoded)"
"173","2018-04-15 01:13:29","130.204.182.230","10.4.14.101","TCP","60","80  >  49407 [ACK] Seq=1 Ack=535 Win=64240 Len=0"
"174","2018-04-15 01:13:32","130.204.182.230","10.4.14.101","HTTP","184","HTTP/1.1 200 OK "
"175","2018-04-15 01:13:32","10.4.14.101","130.204.182.230","TCP","60","49407  >  80 [ACK] Seq=535 Ack=132 Win=64110 Len=0"
"176","2018-04-15 01:13:32","10.4.14.101","130.204.182.230","TCP","60","49407  >  80 [FIN, ACK] Seq=535 Ack=132 Win=64110 Len=0"
"177","2018-04-15 01:13:32","130.204.182.230","10.4.14.101","TCP","60","80  >  49407 [ACK] Seq=132 Ack=536 Win=64239 Len=0"
"178","2018-04-15 01:13:36","95.142.40.159","10.4.14.101","TCP","60","80  >  49397 [FIN, PSH, ACK] Seq=39322 Ack=1293 Win=64240 Len=0"
"179","2018-04-15 01:13:36","10.4.14.101","95.142.40.159","TCP","60","49397  >  80 [ACK] Seq=1293 Ack=39323 Win=64240 Len=0"
"180","2018-04-15 01:13:36","10.4.14.101","10.4.14.1","DNS","89","Standard query 0x962e A ipv4bot.whatismyipaddress.com"
"181","2018-04-15 01:13:37","10.4.14.101","10.4.14.1","DNS","89","Standard query 0x962e A ipv4bot.whatismyipaddress.com"
"182","2018-04-15 01:13:37","10.4.14.1","10.4.14.101","DNS","105","Standard query response 0x962e A ipv4bot.whatismyipaddress.com A 66.171.248.178"
"183","2018-04-15 01:13:37","10.4.14.101","66.171.248.178","TCP","66","49408  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"184","2018-04-15 01:13:37","66.171.248.178","10.4.14.101","TCP","60","80  >  49408 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"185","2018-04-15 01:13:37","10.4.14.101","66.171.248.178","TCP","60","49408  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"186","2018-04-15 01:13:37","10.4.14.101","66.171.248.178","HTTP","241","GET / HTTP/1.1 "
"187","2018-04-15 01:13:37","66.171.248.178","10.4.14.101","TCP","60","80  >  49408 [ACK] Seq=1 Ack=188 Win=64240 Len=0"
"188","2018-04-15 01:13:37","66.171.248.178","10.4.14.101","HTTP","220","HTTP/1.1 200 OK  (text/html)"
"189","2018-04-15 01:13:37","10.4.14.101","66.171.248.178","TCP","60","49408  >  80 [ACK] Seq=188 Ack=168 Win=64074 Len=0"
"190","2018-04-15 01:13:37","10.4.14.101","66.171.248.178","TCP","60","49408  >  80 [FIN, ACK] Seq=188 Ack=168 Win=64074 Len=0"
"191","2018-04-15 01:13:37","66.171.248.178","10.4.14.101","TCP","60","80  >  49408 [ACK] Seq=168 Ack=189 Win=64239 Len=0"
"192","2018-04-15 01:13:38","10.4.14.101","10.4.14.1","DNS","79","Standard query 0x09e8 A ns1.corp-servers.ru"
"193","2018-04-15 01:13:38","10.4.14.1","10.4.14.101","DNS","143","Standard query response 0x09e8 A ns1.corp-servers.ru A 94.249.60.127 A 189.75.183.21 A 89.203.10.56 A 189.162.188.117"
"194","2018-04-15 01:13:38","10.4.14.101","94.249.60.127","DNS","86","Standard query 0x0001 PTR 127.60.249.94.in-addr.arpa"
"195","2018-04-15 01:13:40","10.4.14.101","94.249.60.127","DNS","85","Standard query 0x0002 A zonealarm.bit.localdomain"
"196","2018-04-15 01:13:42","10.4.14.101","94.249.60.127","DNS","85","Standard query 0x0003 AAAA zonealarm.bit.localdomain"
"197","2018-04-15 01:13:44","10.4.14.101","94.249.60.127","DNS","73","Standard query 0x0004 A zonealarm.bit"
"198","2018-04-15 01:13:44","94.249.60.127","10.4.14.101","DNS","233","Standard query response 0x0004 A zonealarm.bit A 92.86.0.85 A 130.204.182.230 A 46.238.18.157 A 195.222.40.54 A 62.100.255.25 A 91.196.8.41 A 91.139.196.113 A 86.121.65.11 A 46.107.194.11 A 193.33.1.19"
"199","2018-04-15 01:13:44","10.4.14.101","94.249.60.127","DNS","73","Standard query 0x0005 AAAA zonealarm.bit"
"200","2018-04-15 01:13:44","10.4.14.1","10.4.14.101","DNS","105","Standard query response 0x962e A ipv4bot.whatismyipaddress.com A 66.171.248.178"
"201","2018-04-15 01:13:46","10.4.14.101","92.86.0.85","TCP","66","49409  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"202","2018-04-15 01:13:46","92.86.0.85","10.4.14.101","TCP","60","80  >  49409 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"203","2018-04-15 01:13:46","10.4.14.101","92.86.0.85","TCP","60","49409  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"204","2018-04-15 01:13:46","10.4.14.101","92.86.0.85","TCP","338","49409  >  80 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=284 [TCP segment of a reassembled PDU]"
"205","2018-04-15 01:13:46","92.86.0.85","10.4.14.101","TCP","60","80  >  49409 [ACK] Seq=1 Ack=285 Win=64240 Len=0"
"206","2018-04-15 01:13:46","10.4.14.101","92.86.0.85","TCP","1514","49409  >  80 [ACK] Seq=285 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"207","2018-04-15 01:13:46","92.86.0.85","10.4.14.101","TCP","60","80  >  49409 [ACK] Seq=1 Ack=1745 Win=64240 Len=0"
"208","2018-04-15 01:13:46","10.4.14.101","92.86.0.85","HTTP","4446","POST /eepleis?eilo=eyssow&aus=a HTTP/1.1  (application/x-www-form-urlencoded)"
"209","2018-04-15 01:13:46","92.86.0.85","10.4.14.101","TCP","60","80  >  49409 [ACK] Seq=1 Ack=3205 Win=64240 Len=0"
"210","2018-04-15 01:13:46","92.86.0.85","10.4.14.101","TCP","60","80  >  49409 [ACK] Seq=1 Ack=4665 Win=64240 Len=0"
"211","2018-04-15 01:13:46","92.86.0.85","10.4.14.101","TCP","60","80  >  49409 [ACK] Seq=1 Ack=6125 Win=64240 Len=0"
"212","2018-04-15 01:13:46","92.86.0.85","10.4.14.101","TCP","60","80  >  49409 [ACK] Seq=1 Ack=6137 Win=64240 Len=0"
"213","2018-04-15 01:13:50","92.86.0.85","10.4.14.101","TCP","736","80  >  49409 [PSH, ACK] Seq=1 Ack=6137 Win=64240 Len=682 [TCP segment of a reassembled PDU]"
"214","2018-04-15 01:13:50","92.86.0.85","10.4.14.101","HTTP","60","HTTP/1.1 200 OK  (text/html)"
"215","2018-04-15 01:13:50","10.4.14.101","92.86.0.85","TCP","60","49409  >  80 [ACK] Seq=6137 Ack=684 Win=63558 Len=0"
"216","2018-04-15 01:13:50","10.4.14.101","92.86.0.85","TCP","60","49409  >  80 [FIN, ACK] Seq=6137 Ack=684 Win=63558 Len=0"
"217","2018-04-15 01:13:50","92.86.0.85","10.4.14.101","TCP","60","80  >  49409 [ACK] Seq=684 Ack=6138 Win=64239 Len=0"
"218","2018-04-15 01:13:58","10.4.14.101","10.4.14.1","DNS","79","Standard query 0xead3 A ns1.corp-servers.ru"
"219","2018-04-15 01:13:58","10.4.14.1","10.4.14.101","DNS","143","Standard query response 0xead3 A ns1.corp-servers.ru A 189.75.183.21 A 89.203.10.56 A 189.162.188.117 A 94.249.60.127"
"220","2018-04-15 01:13:58","10.4.14.101","189.75.183.21","DNS","86","Standard query 0x0001 PTR 21.183.75.189.in-addr.arpa"
"221","2018-04-15 01:14:00","10.4.14.101","189.75.183.21","DNS","85","Standard query 0x0002 A zonealarm.bit.localdomain"
"222","2018-04-15 01:14:02","10.4.14.101","189.75.183.21","DNS","85","Standard query 0x0003 AAAA zonealarm.bit.localdomain"
"223","2018-04-15 01:14:04","10.4.14.101","189.75.183.21","DNS","73","Standard query 0x0004 A zonealarm.bit"
"224","2018-04-15 01:14:04","189.75.183.21","10.4.14.101","DNS","233","Standard query response 0x0004 A zonealarm.bit A 130.204.182.230 A 46.238.18.157 A 195.222.40.54 A 62.100.255.25 A 91.196.8.41 A 91.139.196.113 A 86.121.65.11 A 46.107.194.11 A 193.33.1.19 A 92.86.0.85"
"225","2018-04-15 01:14:04","10.4.14.101","189.75.183.21","DNS","73","Standard query 0x0005 AAAA zonealarm.bit"
"226","2018-04-15 01:14:06","10.4.14.101","130.204.182.230","TCP","66","49410  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"227","2018-04-15 01:14:06","130.204.182.230","10.4.14.101","TCP","60","80  >  49410 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"228","2018-04-15 01:14:06","10.4.14.101","130.204.182.230","TCP","60","49410  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"229","2018-04-15 01:14:06","10.4.14.101","130.204.182.230","HTTP","609","POST /eyssey?ailo=bee&eifoa=eyphore HTTP/1.1  (application/x-www-form-urlencoded)"
"230","2018-04-15 01:14:06","130.204.182.230","10.4.14.101","TCP","60","80  >  49410 [ACK] Seq=1 Ack=556 Win=64240 Len=0"
"231","2018-04-15 01:14:09","130.204.182.230","10.4.14.101","TCP","184","80  >  49410 [PSH, ACK] Seq=1 Ack=556 Win=64240 Len=130 [TCP segment of a reassembled PDU]"
"232","2018-04-15 01:14:09","10.4.14.101","130.204.182.230","TCP","60","49410  >  80 [ACK] Seq=556 Ack=131 Win=64110 Len=0"
"233","2018-04-15 01:14:09","130.204.182.230","10.4.14.101","HTTP","60","HTTP/1.1 200 OK "
"234","2018-04-15 01:14:09","10.4.14.101","130.204.182.230","TCP","60","49410  >  80 [ACK] Seq=556 Ack=132 Win=64110 Len=0"
"235","2018-04-15 01:14:09","10.4.14.101","130.204.182.230","TCP","60","49410  >  80 [FIN, ACK] Seq=556 Ack=132 Win=64110 Len=0"
"236","2018-04-15 01:14:09","130.204.182.230","10.4.14.101","TCP","60","80  >  49410 [ACK] Seq=132 Ack=557 Win=64239 Len=0"
"237","2018-04-15 01:14:09","10.4.14.101","10.4.14.1","DNS","78","Standard query 0x5632 A www.torproject.org"
"238","2018-04-15 01:14:09","10.4.14.1","10.4.14.101","DNS","110","Standard query response 0x5632 A www.torproject.org A 154.35.132.71 A 138.201.14.197"
"239","2018-04-15 01:14:09","10.4.14.101","154.35.132.71","TCP","66","49411  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"240","2018-04-15 01:14:09","10.4.14.101","154.35.132.71","TCP","66","49412  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"241","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49411 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"242","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"243","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49412 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"244","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49412  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"245","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","214","Client Hello"
"246","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49412 [ACK] Seq=1 Ack=161 Win=64240 Len=0"
"247","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","214","Client Hello"
"248","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49411 [ACK] Seq=1 Ack=161 Win=64240 Len=0"
"249","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","1422","Server Hello"
"250","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49412  >  443 [ACK] Seq=161 Ack=1369 Win=62872 Len=0"
"251","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","1743","Certificate, Server Key Exchange, Server Hello Done"
"252","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49412  >  443 [ACK] Seq=161 Ack=3058 Win=64240 Len=0"
"253","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","2790","Server Hello, Certificate"
"254","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","375","Server Key Exchange, Server Hello Done"
"255","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=161 Ack=3058 Win=64240 Len=0"
"256","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","220","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"257","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49412 [ACK] Seq=3058 Ack=327 Win=64240 Len=0"
"258","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","220","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"259","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49411 [ACK] Seq=3058 Ack=327 Win=64240 Len=0"
"260","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","145","Change Cipher Spec, Encrypted Handshake Message"
"261","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49412  >  443 [ACK] Seq=327 Ack=3149 Win=64149 Len=0"
"262","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","145","Change Cipher Spec, Encrypted Handshake Message"
"263","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=327 Ack=3149 Win=64149 Len=0"
"264","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","395","Application Data"
"265","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49412 [ACK] Seq=3149 Ack=668 Win=64240 Len=0"
"266","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","1422","Application Data"
"267","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","5677","Application Data, Application Data"
"268","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49412  >  443 [ACK] Seq=668 Ack=10140 Win=64240 Len=0"
"269","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","427","Application Data"
"270","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49412 [ACK] Seq=10140 Ack=1041 Win=64240 Len=0"
"271","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","443","Application Data"
"272","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49411 [ACK] Seq=3149 Ack=716 Win=64240 Len=0"
"273","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","66","49413  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"274","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","66","49414  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"275","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","66","49415  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"276","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","66","49416  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"277","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","875","Application Data"
"278","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49413 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"279","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49412  >  443 [ACK] Seq=1041 Ack=10961 Win=63419 Len=0"
"280","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49413  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"281","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","443","Application Data"
"282","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","246","Client Hello"
"283","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49412 [ACK] Seq=10961 Ack=1430 Win=64240 Len=0"
"284","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49413 [ACK] Seq=1 Ack=193 Win=64240 Len=0"
"285","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49414 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"286","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49415 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"287","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49416 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"288","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49414  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"289","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49415  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"290","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49416  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"291","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","246","Client Hello"
"292","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49414 [ACK] Seq=1 Ack=193 Win=64240 Len=0"
"293","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","246","Client Hello"
"294","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49415 [ACK] Seq=1 Ack=193 Win=64240 Len=0"
"295","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","246","Client Hello"
"296","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49416 [ACK] Seq=1 Ack=193 Win=64240 Len=0"
"297","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","10998","Application Data"
"298","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=716 Ack=13369 Win=64240 Len=0"
"299","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=716 Ack=14093 Win=63516 Len=0"
"300","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","2790","443  >  49411 [PSH, ACK] Seq=14093 Ack=716 Win=64240 Len=2736 [TCP segment of a reassembled PDU]"
"301","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=716 Ack=16829 Win=64240 Len=0"
"302","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","2790","443  >  49411 [PSH, ACK] Seq=16829 Ack=716 Win=64240 Len=2736 [TCP segment of a reassembled PDU]"
"303","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=716 Ack=19565 Win=64240 Len=0"
"304","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","2790","Application Data [TCP segment of a reassembled PDU]"
"305","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=716 Ack=22301 Win=64240 Len=0"
"306","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","2912","Application Data, Application Data"
"307","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","231","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"308","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","231","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"309","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49412  >  443 [ACK] Seq=1430 Ack=13819 Win=64240 Len=0"
"310","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49413  >  443 [ACK] Seq=193 Ack=178 Win=64063 Len=0"
"311","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49414  >  443 [ACK] Seq=193 Ack=178 Win=64063 Len=0"
"312","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","145","Change Cipher Spec, Encrypted Handshake Message"
"313","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49413 [ACK] Seq=178 Ack=284 Win=64240 Len=0"
"314","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","459","Application Data"
"315","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49413 [ACK] Seq=178 Ack=689 Win=64240 Len=0"
"316","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","443","Application Data"
"317","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49412 [ACK] Seq=13819 Ack=1819 Win=64240 Len=0"
"318","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","145","Change Cipher Spec, Encrypted Handshake Message"
"319","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49414 [ACK] Seq=178 Ack=284 Win=64240 Len=0"
"320","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","443","Application Data"
"321","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49414 [ACK] Seq=178 Ack=673 Win=64240 Len=0"
"322","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","5526","443  >  49411 [PSH, ACK] Seq=22301 Ack=716 Win=64240 Len=5472 [TCP segment of a reassembled PDU]"
"323","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","231","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"324","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","231","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"325","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","2790","443  >  49411 [PSH, ACK] Seq=27773 Ack=716 Win=64240 Len=2736 [TCP segment of a reassembled PDU]"
"326","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=716 Ack=27773 Win=64240 Len=0"
"327","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49415  >  443 [ACK] Seq=193 Ack=178 Win=64063 Len=0"
"328","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49416  >  443 [ACK] Seq=193 Ack=178 Win=64063 Len=0"
"329","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","145","Change Cipher Spec, Encrypted Handshake Message"
"330","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49416 [ACK] Seq=178 Ack=284 Win=64240 Len=0"
"331","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=716 Ack=30509 Win=64240 Len=0"
"332","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","145","Change Cipher Spec, Encrypted Handshake Message"
"333","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49415 [ACK] Seq=178 Ack=284 Win=64240 Len=0"
"334","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","427","Application Data"
"335","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49416 [ACK] Seq=178 Ack=657 Win=64240 Len=0"
"336","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TLSv1.2","427","Application Data"
"337","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","60","443  >  49415 [ACK] Seq=178 Ack=657 Win=64240 Len=0"
"338","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","2790","443  >  49411 [PSH, ACK] Seq=30509 Ack=716 Win=64240 Len=2736 [TCP segment of a reassembled PDU]"
"339","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=716 Ack=33245 Win=64240 Len=0"
"340","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TLSv1.2","2790","Application Data [TCP segment of a reassembled PDU]"
"341","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=716 Ack=35981 Win=64240 Len=0"
"342","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","2790","443  >  49411 [PSH, ACK] Seq=35981 Ack=716 Win=64240 Len=2736 [TCP segment of a reassembled PDU]"
"343","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=716 Ack=38717 Win=64240 Len=0"
"344","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","2790","443  >  49411 [PSH, ACK] Seq=38717 Ack=716 Win=64240 Len=2736 [TCP segment of a reassembled PDU]"
"345","2018-04-15 01:14:10","10.4.14.101","154.35.132.71","TCP","60","49411  >  443 [ACK] Seq=716 Ack=41453 Win=64240 Len=0"
"346","2018-04-15 01:14:10","154.35.132.71","10.4.14.101","TCP","5526","443  >  49411 [PSH, ACK] Seq=41453 Ack=716 Win=64240 Len=5472 [TCP segment of a reassembled PDU]"
